Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-07-15,-0.5850384028123473,-0.5853866838395644,-0.5852713738881107,-0.5852654534233674,-0.614902785827006,0.0,0.0
1993-07-16,-0.5853214069907425,-0.5856667527334365,-0.5858436916086067,-0.5859374136198293,0.7388645454607945,0.0,0.0
1993-07-19,-0.5863826411406613,-0.5865069288032386,-0.5866306130058669,-0.5866093478678077,1.685656775301697,0.0,0.0
1993-07-20,-0.5864533898360569,-0.5864369210938466,-0.5866306165924766,-0.5861142335053742,0.4409738288621504,0.0,0.0
1993-07-21,-0.5866656461832219,-0.5868570184779458,-0.586988310562382,-0.5865386278711247,3.1633988445842154,0.0,0.0
1993-07-22,-0.5860289044426801,-0.5860868498664077,-0.5869883173407942,-0.5869276613735843,2.343090962818896,0.0,0.0
1993-07-23,-0.5870901492255416,-0.5870670677149175,-0.5869883173407942,-0.5869276613735843,0.9106891823306668,0.0,0.0
1993-07-26,-0.5867363845576768,-0.5867869919135961,-0.5867021482499971,-0.5867508120797583,0.20515413493022744,0.0,0.0
1993-07-27,-0.5866656443272036,-0.586927027944133,-0.5873460076080688,-0.5875288704351831,1.4186342626976893,0.0,0.0
1993-07-28,-0.587373133543663,-0.586716980583629,-0.5875606152718172,-0.5867508120797583,1.4510082327408442,0.0,0.0
1993-07-29,-0.5868071449555154,-0.5863669051290133,-0.5867736982381855,-0.5865386278711247,1.0085639754843914,0.0,0.0
1993-07-30,-0.588222129675086,-0.5881873072435531,-0.5883475509738588,-0.587953259611237,6.012140901043139,0.0,0.0
1993-08-02,-0.5877268716275338,-0.5877672057120432,-0.5882759999261177,-0.5883069063019222,2.359403428344516,0.0,0.0
1993-08-03,-0.5882221311014395,-0.588467371029531,-0.5883475523963723,-0.5882361880351381,0.7105896052163851,0.0,0.0
1993-08-04,-0.5881513773916919,-0.5883273398544072,-0.5884190869323066,-0.5882361880351381,0.9531852463666429,0.0,0.0
1993-08-05,-0.5880806374791243,-0.5879772714014924,-0.5879898587189938,-0.5877410667531089,0.26028190303988946,0.0,0.0
1993-08-06,-0.5877268797828679,-0.5877322082316019,-0.5881329300834981,-0.5881654507394661,0.36091726728256535,0.0,0.0
1993-08-09,-0.5881513773916919,-0.5882573285402576,-0.5882760091276618,-0.5882361880351381,0.3378288545386098,0.0,0.0
1993-08-10,-0.5882221287374669,-0.588467368682065,-0.5888125507738752,-0.5888020396932436,3.504956776589906,0.0,0.0
1993-08-11,-0.588717372132378,-0.5885373904933537,-0.5885979403423253,-0.5884130148402785,0.9939245833460139,0.0,0.0
1993-08-12,-0.5883636284679504,-0.5881172959245696,-0.5882760077002087,-0.587953259611237,0.5074784960050659,0.0,0.0
1993-08-13,-0.5879391311793271,-0.5877672127672876,-0.5880613944370617,-0.5875995956215627,0.10318031197775704,0.0,0.0
1993-08-16,-0.5874438809920174,-0.587067056738722,-0.5873460052602272,-0.5868922780216077,0.5358370899188374,0.0,0.0
1993-08-17,-0.5868071484144295,-0.5869970530873614,-0.5872029350271871,-0.5870337491531539,-0.09625003578162729,0.0,0.0
1993-08-18,-0.5868778934712907,-0.5867870021002123,-0.5870598572558843,-0.5870337491531539,0.21067527710812986,0.0,0.0
1993-08-19,-0.587019382538244,-0.5871720802185063,-0.5878467712840538,-0.5878825205856661,1.4845533541550695,0.0,0.0
1993-08-20,-0.5880806319511332,-0.5874871524241926,-0.5879898531483257,-0.5873166706574594,0.41119312256922225,0.0,0.0
1993-08-23,-0.5875146315150618,-0.5870670534617923,-0.5873460020296721,-0.5871044743395336,0.039687176931879224,0.0,0.0
1993-08-24,-0.5872316358608944,-0.5874171377453072,-0.5872744607315831,-0.5874227670865234,-0.484570368960764,0.0,0.0
1993-08-25,-0.5876561315140231,-0.587697199372148,-0.5880971596779321,-0.5878825205856661,0.28353762312256936,0.0,0.0
1993-08-26,-0.5880806402239478,-0.5883273477046269,-0.5884906379773218,-0.5884837590555461,2.0469569732768567,0.0,0.0
1993-08-27,-0.5884343735452875,-0.5886774206628492,-0.5885621633283634,-0.5885544773223301,0.2564338342492302,0.0,0.0
1993-08-30,-0.5883636248157218,-0.5884673659613985,-0.58841908185995,-0.5883422827343032,-0.10302598299996207,0.0,0.0
1993-08-31,-0.588009871774066,-0.5878372280907502,-0.5879183120950664,-0.5876349634044493,0.9167122465247421,0.0,0.0
1993-09-01,-0.587585377783964,-0.5873471170818974,-0.5874890810582485,-0.5871752029857111,0.7340962863071515,0.0,0.0
1993-09-02,-0.5870193831549967,-0.5869970439697999,-0.5871671587334768,-0.5872105759582943,-0.06421068041592083,0.0,0.0
1993-09-03,-0.5872316312278465,-0.5874871444716334,-0.5874175339528677,-0.5874581262199156,-0.8144167872557524,0.0,0.0
1993-09-07,-0.5874438887949814,-0.5876271892771295,-0.5877037031807025,-0.5877410667531089,-0.5043962885995954,0.0,0.0
1993-09-08,-0.5879391296622494,-0.5880472736324823,-0.5879898496418424,-0.5878117936693875,-0.08303275602240634,0.0,0.0
1993-09-09,-0.5876561355943545,-0.5875571722864029,-0.5876321629967871,-0.5873166706574594,-0.7345275330148917,0.0,0.0
1993-09-10,-0.5870901388243434,-0.5870670572544978,-0.587131384675529,-0.5868215511053292,-0.036939584203857366,0.0,0.0
1993-09-13,-0.5866656381339604,-0.5869970416766046,-0.5871313804503038,-0.587281301144674,-0.6397479256275669,0.0,0.0
1993-09-14,-0.5873731359832741,-0.5876271815764105,-0.5877036955188211,-0.5875995956215627,-0.005151189846237384,0.0,0.0
1993-09-15,-0.5874438870320405,-0.5874871563690612,-0.5876679341713534,-0.5872459472009787,0.06469962407116442,0.0,0.0
1993-09-16,-0.5871608780347303,-0.5873471137841517,-0.5872744566357228,-0.5873873993036369,-0.8446994155648536,0.0,0.0
1993-09-17,-0.5875146294389313,-0.5875571648964104,-0.587417534492245,-0.5873873993036369,-0.8539849728640531,0.0,0.0
1993-09-20,-0.5873023891571292,-0.5872070949580285,-0.5874890900083268,-0.587493511301791,-0.6081268386086711,0.0,0.0
1993-09-21,-0.5875146294389313,-0.5873121081143845,-0.5875606123487672,-0.5873873993036369,-0.002808887104096964,0.0,0.0
1993-09-22,-0.5873731434149131,-0.5871370842298532,-0.5874175473177544,-0.5870337491531539,0.36852975119452175,0.0,0.0
1993-09-23,-0.5870193815099872,-0.5867869912254433,-0.586988303242993,-0.5866093478678077,0.3727960883319918,0.0,0.0
1993-09-24,-0.5866656464411288,-0.5863669053915609,-0.5864875429115248,-0.5862557011771224,0.8764748315615442,0.0,0.0
1993-09-27,-0.5857458873580147,-0.5858767878559493,-0.5857005978696554,-0.5856190983841538,0.4056719803913198,0.0,0.0
1993-09-28,-0.5856043938882068,-0.5853866796949859,-0.5854144475666413,-0.5851239857516191,0.6812271672702678,0.0,0.0
1993-09-29,-0.5851799040708151,-0.5854567061535578,-0.5858436875446436,-0.5854069193652169,0.7731625498992792,0.0,0.0
1993-09-30,-0.5854629006198769,-0.5856667476335721,-0.5854144531422933,-0.5855483818472685,-0.5111722358179303,0.0,0.0
1993-10-01,-0.585533653316425,-0.5856667466220885,-0.5854859953927048,-0.5856898443293203,-0.311239966042373,0.0,0.0
1993-10-04,-0.5855336450819913,-0.5854566958274712,-0.5853429092561827,-0.5855130088746854,-0.45612812137763037,0.0,0.0
1993-10-05,-0.5854628969535193,-0.5852466503940954,-0.5853429149106152,-0.5853361786097472,0.7575193137285557,0.0,0.0
1993-10-06,-0.5853213954923244,-0.5850366051728031,-0.585199834406052,-0.5848764216508067,0.5063073446339957,0.0,0.0
1993-10-07,-0.5848261488660524,-0.5849665802290848,-0.5849852082221736,-0.5850886162388337,-0.42760222012513455,0.0,0.0
1993-10-08,-0.5850383910354546,-0.5852466409325925,-0.5854144400752401,-0.5849825146200729,-0.5193702954154217,0.0,0.0
1993-10-11,-0.584967653534548,-0.585246648487329,-0.5854144475666413,-0.5851239857516191,-0.56195001312076,0.0,0.0
1993-10-12,-0.5850383991368354,-0.5851066177928806,-0.5854144480725625,-0.585053250185846,0.5579216586304471,0.0,0.0
1993-10-13,-0.585179899344316,-0.5853866815905029,-0.5857006051102054,-0.5853361786097472,0.11648124540634013,0.0,0.0
1993-10-14,-0.5851799067002972,-0.5854567087635345,-0.5854860000196516,-0.5856544851959281,0.13864946778731196,0.0,0.0
1993-10-15,-0.5856043993304678,-0.5857367674224657,-0.5859867642873652,-0.5860434996695,1.789972900996308,0.0,0.0
1993-10-18,-0.5859581516591256,-0.5856667486328692,-0.5858436875446436,-0.5854069193652169,0.25609921957178156,0.0,0.0
1993-10-19,-0.5856751555470994,-0.5854567076141314,-0.5862013878180818,-0.5861849656113494,0.8741325288194037,0.0,0.0
1993-10-20,-0.5860996516164735,-0.5860868433251792,-0.5862729221138203,-0.5859727744831202,0.6179013395631143,0.0,0.0
1993-10-21,-0.5865948900380427,-0.5865769536952192,-0.586630617999898,-0.5863971619292753,1.8087113229334313,0.0,0.0
1993-10-22,-0.5864533887275638,-0.5863669001083742,-0.5862729165591875,-0.586149596098564,-0.26999870704682916,0.0,0.0
1993-10-25,-0.5860996471624745,-0.5862268700375327,-0.5863444609556465,-0.5861142335053742,-0.24573914293180335,0.0,0.0
1993-10-26,-0.5860996485989753,-0.5863669026521502,-0.586272919110027,-0.5863971619292753,0.2350184948925178,0.0,0.0
1993-10-27,-0.5863826477873615,-0.5864369241316014,-0.586201386202521,-0.5862910637703124,-0.3238716701160588,0.0,0.0
1993-10-28,-0.5863118949342886,-0.5864369249846425,-0.5864159993874908,-0.5865386278711247,-0.05082609331797557,0.0,0.0
1993-10-29,-0.5863826397078212,-0.5865069273718824,-0.5862729125916887,-0.5862203282045393,-0.473444430935597,0.0,0.0
1993-11-01,-0.5861703887062847,-0.5861568551624663,-0.5861298363081057,-0.5860081301567145,-0.7264967807561246,0.0,0.0
1993-11-02,-0.5858873993802977,-0.5861568634130734,-0.5862013878180818,-0.5861849656113494,-0.4060195734296978,0.0,0.0
1993-11-03,-0.5862411506141101,-0.5864369257292803,-0.5867021557097838,-0.5866800920830753,-0.03024729065488474,0.0,0.0
1993-11-04,-0.586594894474296,-0.5868570204589387,-0.5870598557856705,-0.5872459472009787,0.136558126053258,0.0,0.0
1993-11-05,-0.5873023791488882,-0.5868570111044079,-0.5872029243714915,-0.5866093478678077,-0.039783808962170736,0.0,0.0
1993-11-08,-0.5865241481493498,-0.5867169880488989,-0.5867021557097838,-0.5866800920830753,-0.7616313218882308,0.0,0.0
1993-11-09,-0.586524140653283,-0.5865769493768683,-0.5866306136979013,-0.5867508120797583,-0.5655471209033328,0.0,0.0
1993-11-10,-0.5862411451603633,-0.5861218522496043,-0.5863444601580046,-0.5858666694045618,-0.020292504000787956,0.0,0.0
1993-11-11,-0.5858873943561295,-0.5858767960449461,-0.585772149386553,-0.5857959424882832,-0.7004804895844934,0.0,0.0
1993-11-12,-0.5857458943329322,-0.585876794821849,-0.5855575270514591,-0.5857252051926112,-0.6173287422385085,0.0,0.0
1993-11-15,-0.5856751507723351,-0.5860168275280441,-0.5859152275004014,-0.5861142335053742,-0.7505053838630639,0.0,0.0
1993-11-16,-0.5859581399492174,-0.5858067679625271,-0.5859152190424688,-0.5856190983841538,-0.2689948630144832,0.0,0.0
1993-11-17,-0.5854629005475825,-0.5857367674224657,-0.5858436864829324,-0.5860434996695,0.37287974200135393,0.0,0.0
1993-11-18,-0.5860288981478965,-0.5861568634130734,-0.5860583100291061,-0.5861849656113494,-0.24875067502884105,0.0,0.0
1993-11-19,-0.5863118859753887,-0.5865069273718824,-0.586201378032819,-0.5862203282045393,-0.5110885821485681,0.0,0.0
1993-11-22,-0.5863118872213311,-0.5866469598249225,-0.587059846344433,-0.5871044743395336,0.5856110231893213,0.0,0.0
1993-11-23,-0.586877889373114,-0.5869970489925691,-0.5868452321152826,-0.5869983813702674,1.0535696496012323,0.0,0.0
1993-11-24,-0.5869486364184632,-0.5866469600143409,-0.586773690847273,-0.5866093478678077,-0.6662661388153709,0.0,0.0
1993-11-26,-0.5865241474109285,-0.5867869986223166,-0.5864159993874908,-0.5865386278711247,-1.3476252757701466,0.0,0.0
1993-11-29,-0.5865241449623477,-0.5865769536952192,-0.5863444623811118,-0.5863971619292753,-0.6757190034532947,0.0,0.0
1993-11-30,-0.5866656464411288,-0.5864369252463771,-0.586559077441168,-0.5862557011771224,-0.3607629383047704,0.0,0.0
1993-12-01,-0.5860996337975293,-0.5859467941464739,-0.5859152139863132,-0.5858312929721807,0.024378555438604337,0.0,0.0
1993-12-02,-0.585675154711089,-0.5857367690962794,-0.585557532558541,-0.5854422836883056,-0.15731721441600252,0.0,0.0
1993-12-03,-0.585179894228946,-0.5847565402515437,-0.5850567541008193,-0.5846288558200954,1.4782793289529077,0.0,0.0
1993-12-06,-0.5848261539385757,-0.5850366051728031,-0.5849136787210018,-0.5848764216508067,0.0361737228186686,0.0,0.0
1993-12-07,-0.5848261543806805,-0.584896574403272,-0.5846275234829899,-0.5846995948456662,-0.6580680792178794,0.0,0.0
1993-12-08,-0.5853921541083332,-0.5855267150226243,-0.5854144517008644,-0.5852654534233674,1.2534182657074275,0.0,0.0
1993-12-09,-0.585250661933193,-0.5855967414349207,-0.5859152348613413,-0.5859374136198293,0.09180341294450356,0.0,0.0
1993-12-10,-0.5858873931389393,-0.5859468061473352,-0.5858436827070845,-0.5857252051926112,-0.9943558300537539,0.0,0.0
1993-12-13,-0.585816648755246,-0.5860168267177416,-0.585843683409494,-0.5858666694045618,-0.9892529562226623,0.0,0.0
1993-12-14,-0.5859581525878753,-0.5861568629207596,-0.5862729218570444,-0.5862557011771224,-0.27551984922473155,0.0,0.0
1993-12-15,-0.5862411426794795,-0.5862968866189832,-0.5861298365556908,-0.5863264211738055,-0.5943239831639151,0.0,0.0
1993-12-16,-0.5862411501291767,-0.5862968940835684,-0.5861298440649826,-0.5862557011771224,-0.7539351843069123,0.0,0.0
1993-12-17,-0.5860996471624745,-0.5864369210938466,-0.5861298398616355,-0.5861142335053742,-0.8324023261686163,0.0,0.0
1993-12-20,-0.5859581496821862,-0.5860168288468987,-0.5859152288232997,-0.5856898443293203,-0.5879663042923912,0.0,0.0
1993-12-21,-0.5856751531117498,-0.5858767986687106,-0.5856290742146681,-0.5855483818472685,-0.7044122120445149,0.0,0.0
1993-12-22,-0.5856044044937376,-0.5858768037226293,-0.5857721570886464,-0.5859374136198293,-0.8831801034714462,0.0,0.0
1993-12-23,-0.5859581447963662,-0.5859468040734445,-0.5858436806267172,-0.5860081301567145,-0.6831641800265268,0.0,0.0
1993-12-27,-0.5860288934459174,-0.5862268700375327,-0.5861298398616355,-0.5861142335053742,-0.873559931494798,0.0,0.0
1993-12-28,-0.5860996499413583,-0.5857367679863096,-0.5859152303102955,-0.5854776462814955,-0.7889024181002943,0.0,0.0
1993-12-29,-0.5854628845205627,-0.5855967202430093,-0.5859152139863132,-0.5858312929721807,-0.2343622438985499,0.0,0.0
1993-12-30,-0.5857458904218322,-0.5859468022531276,-0.5858436788007156,-0.5859020285379538,-0.852897475162345,0.0,0.0
1993-12-31,-0.5859581494952192,-0.5861568598412877,-0.5859867631747077,-0.5860788709121842,-0.9138810001273581,0.0,0.0
1994-01-03,-0.5860996420508972,-0.5863668961518619,-0.5862729125916887,-0.5862203282045393,-0.5570144466283927,0.0,0.0
1994-01-04,-0.5861703922426306,-0.5863669012261334,-0.5862729176800505,-0.5861142335053742,-0.3307312710037557,0.0,0.0
1994-01-05,-0.586170383904016,-0.5858767878559493,-0.5860582969134176,-0.5856190983841538,-0.10402982703230797,0.0,0.0
1994-01-06,-0.5854982885081824,-0.5852466609267827,-0.5853429253867455,-0.5849471710557709,0.6287763165801948,0.0,0.0
1994-01-07,-0.5850384080270686,-0.5849665955428999,-0.5851283012856842,-0.5847703321413382,0.33665770316753957,0.0,0.0
1994-01-10,-0.5848261514592948,-0.5847565402515437,-0.5846275205290036,-0.5846288558200954,0.42432674865908104,0.0,0.0
1994-01-11,-0.5848261642050187,-0.5848965842400949,-0.584806378460592,-0.5847703321413382,-0.5906432217119801,0.0,0.0
1994-01-12,-0.5848261543806805,-0.5849665857346705,-0.5849852137163394,-0.5846995948456662,-0.48272998823479657,0.0,0.0
1994-01-13,-0.5848968983501871,-0.5850366044934355,-0.5849136780390315,-0.5847349574388562,-0.44960313516738204,0.0,0.0
1994-01-14,-0.5846846653296374,-0.5848965841254082,-0.5846990678258243,-0.5846642409019709,-0.332989920076534,0.0,0.0
1994-01-17,-0.5847553903705441,-0.5848965641374431,-0.5847705910166555,-0.5849117755945021,-0.7110208519241253,0.0,0.0
1994-01-18,-0.5847554136363783,-0.5850366184987922,-0.5849136920980459,-0.5849471710557709,-0.37297637403164546,0.0,0.0
1994-01-19,-0.585179899344316,-0.5853866815905029,-0.5853429149106152,-0.5853361786097472,0.4864814249951643,0.0,0.0
1994-01-20,-0.5853214024373933,-0.5847915555457822,-0.5851282981409709,-0.5844874019875382,2.2756661053129963,0.0,0.0
1994-01-21,-0.5844724097643231,-0.5846165187188407,-0.5846275302061424,-0.5844874019875382,1.0750686426273068,0.0,0.0
1994-01-24,-0.584543166684686,-0.5846165219352288,-0.5846275334169603,-0.5847703321413382,-0.5118414651728275,0.0,0.0
1994-01-25,-0.5847554111381534,-0.5850716216697152,-0.5849136896089828,-0.5848057051139215,0.3243606137713024,0.0,0.0
1994-01-26,-0.5848261552356455,-0.5851766376686173,-0.584913680017116,-0.585053250185846,-0.19512867296769787,0.0,0.0
1994-01-27,-0.5851091528615001,-0.5852466489975274,-0.5851282924029422,-0.585053250185846,-0.1783979390952663,0.0,0.0
1994-01-28,-0.5849676527591329,-0.5850366051728031,-0.58484213543335,-0.5848764216508067,-0.4203243508906268,0.0,0.0
1994-01-31,-0.5847554111381534,-0.5849315905209471,-0.5846990685760219,-0.5848057051139215,0.12058027520508587,0.0,0.0
1994-02-01,-0.5848261648345843,-0.5849665961714333,-0.5847706118312671,-0.5848057051139215,-0.36469466076479184,0.0,0.0
1994-02-02,-0.5848968998083623,-0.5850366059492571,-0.5849136795004305,-0.5851239857516191,-0.44516949069118766,0.0,0.0
1994-02-03,-0.5850383910354546,-0.585316660832121,-0.5850567497330653,-0.5849825146200729,-0.6839170630507861,0.0,0.0
1994-02-04,-0.5851091500053571,-0.58531666602992,-0.5857006009487149,-0.5859020285379538,0.5297303720553999,0.0,0.0
1994-02-07,-0.5863118932448941,-0.5862268722612606,-0.5862013853604026,-0.5860434996695,1.5919646656160802,0.0,0.0
1994-02-08,-0.5860996435017602,-0.5864369174711008,-0.5866306130058669,-0.5866093478678077,2.4029869900822005,0.0,0.0
1994-02-09,-0.5866656346209846,-0.5865069245960469,-0.5866306088276659,-0.586361788956692,1.0621859775455347,0.0,0.0
1994-02-10,-0.5863118982891838,-0.5863669084907434,-0.586344468217447,-0.5864325314420606,0.22656947428693985,0.0,0.0
1994-02-11,-0.5864533862321852,-0.5867169798933056,-0.5866306130058669,-0.5866093478678077,-0.10996923755702118,0.0,0.0
1994-02-14,-0.5865241467996892,-0.5867169867047832,-0.5864159987713863,-0.586503263548036,-0.07015009094063403,0.0,0.0
1994-02-15,-0.5863118877698839,-0.5865069291588993,-0.5862729143948329,-0.5863264211738055,-0.760125555839712,0.0,0.0
1994-02-16,-0.5861703885932842,-0.5865069288032386,-0.5864159918773685,-0.5866093478678077,-0.37180522266057525,0.0,0.0
1994-02-17,-0.5865241388401324,-0.5867169787779277,-0.5866306118877246,-0.5866447191104921,0.7074944194499854,0.0,0.0
1994-02-18,-0.5866656464411288,-0.5863669053915609,-0.5864875429115248,-0.5862557011771224,0.5623553031066415,0.0,0.0
1994-02-22,-0.586241147386766,-0.5865069338319213,-0.5864875401905049,-0.5863971619292753,0.13806389210177686,0.0,0.0
1994-02-23,-0.5863118954518465,-0.5860168320179796,-0.5865590776947037,-0.5859727744831202,2.130777949977739,0.0,0.0
1994-02-24,-0.5862411490097142,-0.5863669042733229,-0.5862729207357014,-0.5862910637703124,0.6430810940411238,0.0,0.0
1994-02-25,-0.5861703966827979,-0.5862268744864025,-0.5861298443233786,-0.5859727744831202,-0.12962784985712827,0.0,0.0
1994-02-28,-0.5858873969672223,-0.5857367674942264,-0.5857721520186593,-0.5855483818472685,-0.06429433408528298,0.0,0.0
1994-03-01,-0.5853921518694193,-0.585666743983318,-0.5854144494574223,-0.5853361786097472,-0.2583708470054892,0.0,0.0
1994-03-02,-0.5857458986745259,-0.5857367679863096,-0.5857721525093331,-0.5854776462814955,0.27567417820252654,0.0,0.0
1994-03-03,-0.5853921577712307,-0.5856667498415097,-0.5859152320041036,-0.5859727744831202,-0.6898564735754994,0.0,0.0
1994-03-04,-0.5859581528474249,-0.5861568631792028,-0.5859152320041036,-0.5859727744831202,-0.8430263421776104,0.0,0.0
1994-03-07,-0.5858873892517604,-0.5859468022531276,-0.5858436788007156,-0.5859020285379538,-0.7166256477713899,0.0,0.0
1994-03-08,-0.5858873991447009,-0.5862268744864025,-0.5861298443233786,-0.5859727744831202,-0.8687080186717929,0.0,0.0
1994-03-09,-0.5858873910687918,-0.5860868352838501,-0.5860583017541477,-0.5860081301567145,-0.5471433136436581,0.0,0.0
1994-03-10,-0.5858166459776197,-0.5859468040734445,-0.5859152239134535,-0.5860081301567145,-0.2971024959201683,0.0,0.0
1994-03-11,-0.5859581474583828,-0.5859468067485057,-0.5858436833101327,-0.5857605695156999,-0.6037768478018389,0.0,0.0
1994-03-14,-0.5855336613036044,-0.5853866923329769,-0.5854144601730555,-0.5851593621840001,0.29407798546220126,0.0,0.0
1994-03-15,-0.58510915157969,-0.5851066165054883,-0.585056756563527,-0.5848764216508067,0.130200447181734,0.0,0.0
1994-03-16,-0.5848261441278807,-0.5851066067679912,-0.5847705910166555,-0.5849117755945021,-0.43571662605326383,0.0,0.0
1994-03-17,-0.5848968921744478,-0.585106609680365,-0.5847705939662131,-0.5849825146200729,-0.7048304803913257,0.0,0.0
1994-03-18,-0.5849676430061479,-0.5851766266760609,-0.5850567468184137,-0.5849117755945021,-0.5514933044504903,0.0,0.0
1994-03-21,-0.5848261566510128,-0.5850716135352925,-0.5851998370842236,-0.5853361786097472,0.18624840565437978,0.0,0.0
1994-03-22,-0.5856043836401468,-0.5849665754986824,-0.5854144372042205,-0.5849117755945021,0.812228813491407,0.0,0.0
1994-03-23,-0.5847554073220133,-0.5844764875479226,-0.5846275302061424,-0.5844874019875382,1.5289734525863754,0.0,0.0
1994-03-24,-0.5846139156166932,-0.5845465059825806,-0.5846275372960436,-0.5842044822131316,0.057840023183467475,0.0,0.0
1994-03-25,-0.5842601649744579,-0.5839863732221937,-0.584055218054467,-0.5841337466473585,1.1527829014647515,0.0,0.0
1994-03-28,-0.5841186647640225,-0.584336454016802,-0.5849852180455369,-0.5844520359345506,1.5802531519053782,0.0,0.0
1994-03-29,-0.5844016640697142,-0.5847565492728379,-0.5853429186066859,-0.5855483818472685,0.5329092114911619,0.0,0.0
1994-03-30,-0.5854628985845448,-0.5851766407273011,-0.5853429165548589,-0.5852300891002787,0.7556789330025883,0.0,0.0
1994-03-31,-0.5852506407626821,-0.5849665754986824,-0.5853429026201721,-0.5849117755945021,0.3749710837354079,0.0,0.0
1994-04-04,-0.5855336413671807,-0.5849665784281374,-0.5854859833833436,-0.5849825146200729,0.4193911821667137,0.0,0.0
1994-04-05,-0.5847554119267117,-0.5844064723796251,-0.5846275348485709,-0.5840630162712821,1.1482656033191951,0.0,0.0
1994-04-06,-0.5841186674636573,-0.5839863745076362,-0.5839836760691519,-0.5837093574713046,0.5967369612144884,0.0,0.0
1994-04-07,-0.5836234206326925,-0.583741329576376,-0.5835544458980458,-0.5834971611533788,0.4882381520517696,0.0,0.0
1994-04-08,-0.5834819163024891,-0.58377632969872,-0.5841267515741237,-0.5842752091294102,1.5882839041641454,0.0,0.0
1994-04-11,-0.5842601639659224,-0.5845464969263032,-0.5843413726580167,-0.5842752091294102,-0.45888869246658154,0.0,0.0
1994-04-12,-0.5843308937357429,-0.5846865129600645,-0.5849136689175347,-0.5849117755945021,0.706239614409553,0.0,0.0
1994-04-13,-0.584896899030653,-0.5850366051728031,-0.585199834406052,-0.5848764216508067,0.30562219183417905,0.0,0.0
1994-04-14,-0.5849676477164479,-0.5851066114708112,-0.5849852082221736,-0.5850886162388337,-0.12720189344562569,0.0,0.0
1994-04-15,-0.5852506504002472,-0.5851066165054883,-0.585056756563527,-0.5848764216508067,-0.59373840747838,0.0,0.0
1994-04-18,-0.5848969065180477,-0.5849665927904577,-0.5854144541510672,-0.5854069193652169,0.5242092298774975,0.0,0.0
1994-04-19,-0.5842601602439534,-0.5839163570915101,-0.5844129034880327,-0.5839569146525214,6.099391678187869,0.0,0.0
1994-04-20,-0.5838356691887927,-0.5838813568184404,-0.5840552186181499,-0.5835678932593541,1.22288467639024,0.0,0.0
1994-04-21,-0.5835526552500282,-0.5832862013084186,-0.5834113476270208,-0.5830020225723607,2.1966133877657574,0.0,0.0
1994-04-22,-0.5828451666347632,-0.583006144515305,-0.5829821196743527,-0.5829312921962843,0.21193008214856224,0.0,0.0
1994-04-25,-0.5828451742136028,-0.5825860585008038,-0.5827675148672637,-0.5823654457278754,2.2166066147433128,0.0,0.0
1994-04-26,-0.5821376798397632,-0.5823059957445198,-0.5820521253825566,-0.5820294716842905,1.4440649781837853,0.0,0.0
1994-04-28,-0.5819254215807714,-0.5823059900663624,-0.5826959656349555,-0.5828252026868158,2.1809701515950337,0.0,0.0
1994-04-29,-0.5828451751159942,-0.5827961104697481,-0.5828390503168216,-0.5827191097175496,-0.030079983316160422,0.0,0.0
1994-05-02,-0.5826329268652958,-0.5822184883036068,-0.5826244422308913,-0.5818703330953406,0.5570014682674633,0.0,0.0
1994-05-03,-0.5819254201298236,-0.5822359772882486,-0.5822667306357251,-0.5824361743740528,-0.4189022385114701,0.0,0.0
1994-05-04,-0.5823499294406504,-0.5823060014917062,-0.582409821293878,-0.5819764329842024,0.2858799258647098,0.0,0.0
1994-05-05,-0.5819254263713624,-0.5820259324095977,-0.5820521244374787,-0.5821886171928361,-0.041289575010689576,0.0,0.0
1994-05-06,-0.582491423809787,-0.5825860594156763,-0.5829463608626817,-0.5827191097175496,1.005134175040543,0.0,0.0
1994-05-09,-0.5829159179598755,-0.5827611025521343,-0.5827317462463525,-0.5827898349039293,-0.27066793640172643,0.0,0.0
1994-05-10,-0.5825621839753734,-0.5825160545813739,-0.5824098233703872,-0.5822947257311923,0.19218781617909297,0.0,0.0
1994-05-11,-0.5822791715475697,-0.5825860510929802,-0.5824098084977257,-0.5824361743740528,-0.013600210451815326,0.0,0.0
1994-05-12,-0.5824206759171208,-0.5822928726902012,-0.5822667362122168,-0.5821532528697473,0.027306433866279862,0.0,0.0
1994-05-13,-0.5812886983574796,-0.5816758708580129,-0.5819090586628466,-0.5815874115910351,3.188411291723501,0.0,0.0
1994-05-16,-0.5816424274376123,-0.5818858998980238,-0.5818375020142098,-0.5820117886577968,-0.03451362779235479,0.0,0.0
1994-05-17,-0.5819961840928367,-0.5823059987759448,-0.5821952062468719,-0.5821178937363553,1.6864096583259565,0.0,0.0
1994-05-18,-0.5819254354270905,-0.5816758678594233,-0.5818375124364997,-0.5814282643525908,1.019522606170834,0.0,0.0
1994-05-19,-0.5813594324573669,-0.5812557664134149,-0.5811936587897213,-0.5810569104168272,0.8286249326863899,0.0,0.0
1994-05-20,-0.581147200297959,-0.5811857582931541,-0.5811221272752533,-0.5812337493312598,0.5277226839907081,0.0,0.0
1994-05-23,-0.5811471890130165,-0.5804155797115712,-0.5811936592279839,-0.5802788659005935,0.4442363219672746,0.0,2.0
1994-05-24,-0.5798736960539392,-0.5799254624904592,-0.5801921107453804,-0.5799605627742103,0.7107987393897905,0.0,0.0
